Country,Subregion,ISO,Start_Year,event_count,total_deaths,total_affected,total_damage,unique_types,storm_count,earthquake_count,epidemic_count,flood_count,extreme_temperature_count,mass_movement_wet_count,volcanic_activity_count,other_count,drought_count,wildfire_count,prev_year_count,prev_total_deaths,prev_total_affected,prev_total_damage,log_prev_total_deaths,log_prev_total_affected,log_prev_total_damage,High_Occurrence
Democratic People's Republic of Korea,Eastern Asia,PRK,2015,2,70.0,18003541.0,471353.0,2,0,0,0,1,0,0,0,0,1,0,1,51.0,848690.0,107022.0,3.9512437185814275,13.65145044144767,11.580799043615928,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2016,2,552.0,687715.0,186749.0,1,0,0,0,2,0,0,0,0,0,0,2,70.0,18003541.0,471353.0,4.2626798770413155,16.70607907428001,13.06336468305115,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2017,1,31.0,126574.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,2,552.0,687715.0,186749.0,6.315358001522335,13.441131240996272,12.137526102995064,0
Democratic People's Republic of Korea,Eastern Asia,PRK,2018,3,284.0,653179.0,127681.0,3,1,0,0,1,1,0,0,0,0,0,1,31.0,126574.0,100642.5,3.4657359027997265,11.74859029683811,11.51933984875403,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2019,2,42.0,15400000.0,393779.0,2,1,0,0,0,0,0,0,0,1,0,3,284.0,653179.0,127681.0,5.652489180268651,13.389608021116121,11.757298076721355,1
Democratic People's Republic of Korea,Eastern Asia,PRK,2020,1,22.0,85000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,42.0,15400000.0,393779.0,3.7612001156935624,16.54987813231892,12.883547656695823,0
Democratic People's Republic of Korea,Eastern Asia,PRK,2021,1,19.0,5000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,22.0,85000.0,107022.0,3.1354942159291497,11.350418300109132,11.580799043615928,0
Democratic People's Republic of Korea,Eastern Asia,PRK,2024,1,19.0,4200.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,5000.0,107022.0,2.995732273553991,8.517393171418904,11.580799043615928,0
Georgia,Western Asia,GEO,2001,1,12.0,900.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,37.0,696000.0,364331.0,3.6375861597263857,13.453106376097134,12.805820818831537,1
Georgia,Western Asia,GEO,2002,1,6.0,19156.0,610375.0,1,0,1,0,0,0,0,0,0,0,0,1,12.0,900.0,97437.0,2.5649493574615367,6.803505257608338,11.486971557281514,1
Georgia,Western Asia,GEO,2004,2,20.0,20090.0,110603.0,1,0,0,0,2,0,0,0,0,0,0,1,6.0,19156.0,610375.0,1.9459101490553132,9.860423463065102,13.321830439699708,1
Georgia,Western Asia,GEO,2005,1,19.0,2500.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,20.0,20090.0,110603.0,3.044522437723423,9.90802723257816,11.613711533781665,1
Georgia,Western Asia,GEO,2006,1,19.0,600.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,2500.0,107022.0,2.995732273553991,7.824445930877619,11.580799043615928,1
Georgia,Western Asia,GEO,2009,1,7.0,7306.0,104477.5,1,0,1,0,0,0,0,0,0,0,0,1,19.0,600.0,107022.0,2.995732273553991,6.398594934535208,11.580799043615928,1
Georgia,Western Asia,GEO,2011,1,7.0,1750.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,7.0,7306.0,104477.5,2.0794415416798357,8.896588071791218,11.556736587592496,1
Georgia,Western Asia,GEO,2012,2,17.0,106036.0,128430.0,2,1,0,0,1,0,0,0,0,0,0,1,7.0,1750.0,107022.0,2.0794415416798357,7.467942332285852,11.580799043615928,1
Georgia,Western Asia,GEO,2013,3,50.0,26750.0,311481.0,2,1,0,0,2,0,0,0,0,0,0,2,17.0,106036.0,128430.0,2.8903717578961645,11.571543368791895,11.763147074119543,1
Georgia,Western Asia,GEO,2014,1,19.0,12000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,3,50.0,26750.0,311481.0,3.9318256327243257,10.19432713480299,12.649096830628315,1
Georgia,Western Asia,GEO,2015,1,40.0,10320.0,30440.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,12000.0,107022.0,2.995732273553991,9.392745258631441,11.580799043615928,1
Georgia,Western Asia,GEO,2018,1,19.0,1143.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,40.0,10320.0,30440.0,3.713572066704308,9.241935933565934,10.323545662947193,1
Georgia,Western Asia,GEO,2019,1,19.0,5088.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,1143.0,107022.0,2.995732273553991,7.042286171939743,11.580799043615928,1
Georgia,Western Asia,GEO,2020,1,19.0,5133.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,5088.0,107022.0,2.995732273553991,8.534836626588833,11.580799043615928,1
Georgia,Western Asia,GEO,2021,1,19.0,1780.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,5133.0,107022.0,2.995732273553991,8.543640361431086,11.580799043615928,1
Georgia,Western Asia,GEO,2022,1,19.0,5200.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,19.0,1780.0,107022.0,2.995732273553991,7.484930283289661,11.580799043615928,1
Georgia,Western Asia,GEO,2023,2,37.0,350300.0,127587.5,2,0,0,0,1,0,1,0,0,0,0,1,19.0,5200.0,107022.0,2.995732273553991,8.556606193773073,11.580799043615928,1
India,Southern Asia,IND,2001,21,21064.0,27063241.0,6556587.5,6,2,1,4,9,2,3,0,0,0,0,20,2853.0,100451667.5,4100277.5,7.956476798036782,18.425187259341126,15.226565456196882,1
India,Southern Asia,IND,2002,18,3071.0,342089905.0,3086255.5,6,4,1,4,6,2,0,0,0,1,0,21,21064.0,27063241.0,6556587.5,9.955368174413117,17.11368698136497,15.695980979917882,1
India,Southern Asia,IND,2003,17,2294.0,8128544.0,2279455.0,5,7,0,1,6,2,1,0,0,0,0,18,3071.0,342089905.0,3086255.5,8.030084094267563,19.650584143520124,14.942469425755144,1
India,Southern Asia,IND,2004,7,17756.0,33880512.0,6736963.0,2,0,1,0,6,0,0,0,0,0,0,17,2294.0,8128544.0,2279455.0,7.738488122494646,15.910892498717859,14.639447375970724,0
India,Southern Asia,IND,2005,31,5072.0,28719559.0,14008411.0,6,4,1,5,17,2,2,0,0,0,0,7,17756.0,33880512.0,6736963.0,9.784535083358834,17.33835056931,15.72311993630376,1
India,Southern Asia,IND,2006,20,1450.0,7483978.0,7272927.0,3,2,0,0,17,1,0,0,0,0,0,31,5072.0,28719559.0,14008411.0,8.53168763756669,17.17308898169268,16.45516856428001,1
India,Southern Asia,IND,2007,20,2267.0,38207633.0,2436787.0,3,1,0,0,16,3,0,0,0,0,0,20,1450.0,7483978.0,7272927.0,7.280008252884188,15.828275160386077,15.799669519458913,1
India,Southern Asia,IND,2008,11,1827.0,14014468.0,894013.5,4,1,0,0,8,1,1,0,0,0,0,20,2267.0,38207633.0,2436787.0,7.7266536648476425,17.4585458965428,14.706191336619773,0
India,Southern Asia,IND,2009,17,2241.0,13286039.0,5402574.5,6,6,0,1,6,1,2,0,0,1,0,11,1827.0,14014468.0,894013.5,7.510977752014095,16.45560085388609,13.703477273263495,1
India,Southern Asia,IND,2010,18,1382.0,4373188.0,4510537.5,4,7,0,0,8,2,1,0,0,0,0,17,2241.0,13286039.0,5402574.5,7.715123603632105,16.402224417890732,15.502386342277097,1
India,Southern Asia,IND,2011,13,1038.0,12873919.0,3636322.5,4,3,1,0,7,2,0,0,0,0,0,18,1382.0,4373188.0,4510537.5,7.232010331664759,15.291003049218714,15.321927105681466,0
India,Southern Asia,IND,2012,10,599.0,4328639.5,953099.5,4,1,0,0,6,2,0,0,1,0,0,13,1038.0,12873919.0,3636322.5,6.946013991099227,16.370714117500512,15.106483701718926,0
India,Southern Asia,IND,2013,12,7119.0,16757127.0,3798399.0,4,5,1,0,5,1,0,0,0,0,0,10,599.0,4328639.5,953099.5,6.396929655216146,15.28076407839268,13.767475633529504,0
India,Southern Asia,IND,2014,16,1072.0,6203964.0,31988779.5,4,5,0,0,7,3,1,0,0,0,0,12,7119.0,16757127.0,3798399.0,8.87066300440602,16.634334277952483,15.150090483397486,0
India,Southern Asia,IND,2015,22,3463.0,346648716.5,10663027.0,6,6,3,0,10,1,1,0,0,1,0,16,1072.0,6203964.0,31988779.5,6.9782137426306985,15.640699161741054,17.280895789911163,1
India,Southern Asia,IND,2016,16,1129.0,3906946.0,4233412.5,6,3,1,0,8,1,2,0,0,0,1,22,3463.0,346648716.5,10663027.0,8.150179269682326,19.66382248364883,16.182292988899523,0
India,Southern Asia,IND,2017,18,2377.0,22420895.0,3990871.5,4,5,0,0,9,1,3,0,0,0,0,16,1129.0,3906946.0,4233412.5,7.029972911706386,15.178266808549752,15.258519199589282,1
India,Southern Asia,IND,2018,23,1433.0,32465581.0,8887649.5,5,11,0,0,9,1,0,0,0,1,1,18,2377.0,22420895.0,3990871.5,7.774015077250727,16.92550393912731,15.199520436640077,1
India,Southern Asia,IND,2019,14,2459.0,23250128.0,15691171.0,4,5,0,2,5,2,0,0,0,0,0,23,1433.0,32465581.0,8887649.5,7.2682230211595655,17.295691070762345,16.000173286846177,0
India,Southern Asia,IND,2020,11,2335.0,19697452.0,32386769.0,3,4,0,0,5,0,2,0,0,0,0,14,2459.0,23250128.0,15691171.0,7.807916628926408,16.961821238369343,16.568608819178916,0
India,Southern Asia,IND,2021,19,2145.0,3848590.5,10355284.0,5,5,1,0,9,0,2,0,2,0,0,11,2335.0,19697452.0,32386769.0,7.756195343948118,16.79599989600953,17.293260564038466,1
India,Southern Asia,IND,2022,7,2241.0,2236060.0,5022005.5,4,2,0,0,3,1,1,0,0,0,0,19,2145.0,3848590.5,10355284.0,7.671360923190644,15.163217795170823,16.153007575368854,0
India,Southern Asia,IND,2023,17,2166.0,15282115.0,1416992.0,5,6,0,0,5,2,3,0,1,0,0,7,2241.0,2236060.0,5022005.5,7.715123603632105,14.620226393743687,15.429340113003887,1
India,Southern Asia,IND,2024,15,1507.0,18909436.0,1453836.5,4,6,0,0,6,1,2,0,0,0,0,17,2166.0,15282115.0,1416992.0,7.681099001536359,16.542193813790337,14.164047578646501,0
Indonesia,South-eastern Asia,IDN,2001,9,643.0,130303.5,520127.5,3,0,2,0,3,0,4,0,0,0,0,15,606.0,806282.0,1325178.5,6.408528791059498,13.600190076487058,14.097058479925112,0
Indonesia,South-eastern Asia,IDN,2002,15,340.0,629377.0,2039041.5,6,0,4,1,7,0,1,1,0,0,1,9,643.0,130303.5,520127.5,6.467698726104354,11.77762929820347,13.161831175414248,1
Indonesia,South-eastern Asia,IDN,2003,16,604.0,688305.0,1239764.0,4,0,3,0,8,0,4,0,0,1,0,15,340.0,629377.0,2039041.5,5.831882477283517,13.35248730907717,14.527990892890129,1
Indonesia,South-eastern Asia,IDN,2004,18,166646.0,797613.0,8270187.0,6,2,6,1,1,0,4,4,0,0,0,16,604.0,688305.0,1239764.0,6.405228458030842,13.441988785477621,14.030432403491737,1
Indonesia,South-eastern Asia,IDN,2005,10,1286.0,154959.0,1010908.5,6,0,2,1,3,0,2,1,0,0,1,18,166646.0,797613.0,8270187.0,12.02363308177367,13.589380050133693,15.928167799510533,0
Indonesia,South-eastern Asia,IDN,2006,18,7457.0,3957703.0,6049426.0,5,0,5,0,8,0,3,1,0,0,1,10,1286.0,154959.0,1010908.5,7.160069207596127,11.950922298080878,13.826360978664518,1
Indonesia,South-eastern Asia,IDN,2007,19,1006.0,1260456.0,3875534.5,5,0,4,3,8,0,2,2,0,0,0,18,7457.0,3957703.0,6049426.0,8.917042560738766,15.19117461710302,15.615474114777877,1
Indonesia,South-eastern Asia,IDN,2008,16,208.0,487797.0,1325418.5,4,0,2,0,12,0,1,1,0,0,0,19,1006.0,1260456.0,3875534.5,6.914730892718563,14.04698491158119,15.170194404770124,1
Indonesia,South-eastern Asia,IDN,2009,12,1511.0,2877508.0,4058290.0,3,0,5,0,5,0,2,0,0,0,0,16,208.0,487797.0,1325418.5,5.342334251964811,13.09765666471455,14.097239571067647,0
Indonesia,South-eastern Asia,IDN,2010,12,1294.0,245272.0,1030167.5,4,0,2,0,7,0,1,2,0,0,0,12,1511.0,2877508.0,4058290.0,7.321188556739479,14.872435547288314,15.216272506998914,0
Indonesia,South-eastern Asia,IDN,2011,12,177.0,36523.5,842204.5,4,0,2,0,6,0,2,2,0,0,0,12,1294.0,245272.0,1030167.5,7.166265974133638,12.410127154885616,13.845232939059079,0
Indonesia,South-eastern Asia,IDN,2012,13,126.0,52375.0,1098043.0,4,2,2,0,7,0,2,0,0,0,0,12,177.0,36523.5,842204.5,5.181783550292085,10.505738547271266,13.643779325203958,0
Indonesia,South-eastern Asia,IDN,2013,16,240.0,680494.0,5138159.0,4,0,3,0,10,0,2,1,0,0,0,13,126.0,52375.0,1098043.0,4.844187086458591,10.866203750120928,13.909040973108462,1
Indonesia,South-eastern Asia,IDN,2014,10,262.0,542587.0,1731289.0,3,0,0,0,6,0,2,2,0,0,0,16,240.0,680494.0,5138159.0,5.484796933490655,13.43057575350809,15.452205596688714,0
Indonesia,South-eastern Asia,IDN,2015,12,148.0,2609680.0,2700121.0,5,0,1,0,6,0,3,0,0,1,1,10,262.0,542587.0,1731289.0,5.572154032177765,13.204105563223377,14.364377353344016,0
Indonesia,South-eastern Asia,IDN,2016,15,335.0,483209.0,1176183.5,3,0,3,0,10,0,2,0,0,0,0,12,148.0,2609680.0,2700121.0,5.003946305945459,14.774738549606909,14.808807515138923,1
Indonesia,South-eastern Asia,IDN,2017,12,109.0,534836.0,803687.5,5,1,1,0,7,0,2,1,0,0,0,15,335.0,483209.0,1176183.5,5.817111159963204,13.088206620752835,13.977786282890214,0
Indonesia,South-eastern Asia,IDN,2018,15,5339.0,2925925.0,3959399.0,4,0,5,0,6,0,2,2,0,0,0,12,109.0,534836.0,803687.5,4.700480365792417,13.18971730655873,13.596967035276737,1
Indonesia,South-eastern Asia,IDN,2019,19,499.0,1223474.0,3365362.0,4,0,5,0,11,0,2,0,0,0,1,15,5339.0,2925925.0,3959399.0,8.582980931954241,14.889121569743422,15.191603056599568,1
Indonesia,South-eastern Asia,IDN,2020,29,408.0,929980.0,2454323.0,4,0,1,0,25,0,1,2,0,0,0,19,499.0,1223474.0,3365362.0,6.214608098422191,14.017205728472613,15.029046390428592,1
Indonesia,South-eastern Asia,IDN,2021,28,706.0,1579212.0,3376681.0,5,1,5,0,18,0,2,2,0,0,0,29,408.0,929980.0,2454323.0,6.013715156042802,13.742919434813214,14.713361924877741,1
Indonesia,South-eastern Asia,IDN,2022,20,502.0,2607555.0,1682754.5,3,0,5,0,13,0,0,2,0,0,0,28,706.0,1579212.0,3376681.0,6.561030665896573,14.272437179643681,15.03240412851387,1
Indonesia,South-eastern Asia,IDN,2023,15,231.0,18911788.0,1495184.5,6,2,3,0,5,0,2,2,0,1,0,20,502.0,2607555.0,1682754.5,6.220590170099739,14.773923942136514,14.335943186326984,1
Indonesia,South-eastern Asia,IDN,2024,20,317.0,802390.0,1222940.0,4,0,3,0,8,0,6,3,0,0,0,15,231.0,18911788.0,1495184.5,5.44673737166631,16.755296042188327,14.217760837377163,1
Iran (Islamic Republic of),Southern Asia,IRN,2001,5,502.0,1206534.0,502412.5,2,0,1,0,4,0,0,0,0,0,0,5,95.0,9942.5,417964.5,4.564348191467836,9.204674350349556,12.943154172215452,1
Iran (Islamic Republic of),Southern Asia,IRN,2002,9,312.0,373189.0,1486577.5,3,0,5,0,3,0,0,0,0,0,1,5,502.0,1206534.0,502412.5,6.220590170099739,14.003263173158158,13.127178764794214,1
Iran (Islamic Republic of),Southern Asia,IRN,2003,7,26857.0,298423.0,1224981.0,3,0,5,0,1,0,1,0,0,0,0,9,312.0,373189.0,1486577.5,5.746203190540153,12.829842952312296,14.211987728636794,1
Iran (Islamic Republic of),Southern Asia,IRN,2004,3,81.0,7041.0,381446.0,3,1,1,0,1,0,0,0,0,0,0,7,26857.0,298423.0,1224981.0,10.198319007141121,12.606270573031932,14.018436707975457,0
Iran (Islamic Republic of),Southern Asia,IRN,2005,9,760.0,169638.0,967458.5,3,1,4,0,4,0,0,0,0,0,0,3,81.0,7041.0,381446.0,4.406719247264253,8.859647499714997,12.851727194760748,1
Iran (Islamic Republic of),Southern Asia,IRN,2006,4,91.0,171294.0,299614.0,2,0,3,0,1,0,0,0,0,0,0,9,760.0,169638.0,967458.5,6.634633357861686,12.041427928735029,13.782428842544784,0
Iran (Islamic Republic of),Southern Asia,IRN,2007,2,24.0,205009.0,130721.0,2,1,0,0,1,0,0,0,0,0,0,4,91.0,171294.0,299614.0,4.5217885770490405,12.051142495328131,12.610253596127578,0
Iran (Islamic Republic of),Southern Asia,IRN,2008,5,63.0,36595.0,520436.0,3,1,2,0,2,0,0,0,0,0,0,2,24.0,205009.0,130721.0,3.2188758248682006,12.230814037418622,11.78082820985439,1
Iran (Islamic Republic of),Southern Asia,IRN,2009,1,7.0,269.0,104477.5,1,0,1,0,0,0,0,0,0,0,0,5,63.0,36595.0,520436.0,4.1588830833596715,10.507694223799426,13.16242412224756,0
Iran (Islamic Republic of),Southern Asia,IRN,2010,5,31.0,4753.0,522387.5,1,0,5,0,0,0,0,0,0,0,0,1,7.0,269.0,104477.5,2.0794415416798357,5.598421958998375,11.556736587592496,1
Iran (Islamic Republic of),Southern Asia,IRN,2012,4,326.0,68307.0,999116.0,2,0,3,0,1,0,0,0,0,0,0,5,31.0,4753.0,522387.5,3.4657359027997265,8.46674164792014,13.166166842919509,0
Iran (Islamic Republic of),Southern Asia,IRN,2013,3,52.0,5997.0,1016886.0,1,0,3,0,0,0,0,0,0,0,0,4,326.0,68307.0,999116.0,5.7899601708972535,11.13178216900713,13.814627167890134,0
Iran (Islamic Republic of),Southern Asia,IRN,2014,3,45.0,452580.0,124555.0,2,0,2,0,1,0,0,0,0,0,0,3,52.0,5997.0,1016886.0,3.970291913552122,8.699181359308955,13.83225655774629,0
Iran (Islamic Republic of),Southern Asia,IRN,2015,5,52.0,46430.0,1055781.0,1,0,0,0,5,0,0,0,0,0,0,3,45.0,452580.0,124555.0,3.828641396489095,13.022722031627403,11.732510692954351,1
Iran (Islamic Republic of),Southern Asia,IRN,2016,1,4.0,2000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,5,52.0,46430.0,1055781.0,3.970291913552122,10.745722618580869,13.86979228254286,0
Iran (Islamic Republic of),Southern Asia,IRN,2017,5,509.0,233382.0,1550580.5,2,0,3,0,2,0,0,0,0,0,0,1,4.0,2000.0,97437.0,1.6094379124341003,7.601402334583733,11.486971557281514,1
Iran (Islamic Republic of),Southern Asia,IRN,2018,4,25.0,26148.0,336832.5,2,0,3,0,1,0,0,0,0,0,0,5,509.0,233382.0,1550580.5,6.234410725718371,12.360436159849423,14.25414057983035,0
Iran (Islamic Republic of),Southern Asia,IRN,2019,5,83.0,10026386.0,3487560.5,2,0,2,0,3,0,0,0,0,0,0,4,25.0,26148.0,336832.5,3.258096538021482,10.171566227844085,12.727344021962132,1
Iran (Islamic Republic of),Southern Asia,IRN,2020,9,113.5,244029.5,3431033.5,4,0,1,0,6,0,1,0,1,0,0,5,83.0,10026386.0,3487560.5,4.430816798843313,16.12073087570157,15.064713339364875,1
Iran (Islamic Republic of),Southern Asia,IRN,2021,7,70.0,5202387.0,973294.5,4,2,3,0,1,0,0,0,0,1,0,9,113.5,244029.5,3431033.5,4.740574822994295,12.40504849646349,15.048372377167473,1
Iran (Islamic Republic of),Southern Asia,IRN,2022,5,129.0,199655.0,687246.5,2,0,2,0,3,0,0,0,0,0,0,7,70.0,5202387.0,973294.5,4.2626798770413155,15.46462830890671,13.788443014957888,1
Iran (Islamic Republic of),Southern Asia,IRN,2023,6,35.0,307788.0,710784.5,2,3,3,0,0,0,0,0,0,0,0,5,129.0,199655.0,687246.5,4.867534450455582,12.204351164631833,13.440449768334444,1
Iran (Islamic Republic of),Southern Asia,IRN,2024,5,67.0,324957.0,532565.5,2,0,1,0,4,0,0,0,0,0,0,6,35.0,307788.0,710784.5,3.58351893845611,12.63716976225644,13.474125975504757,1
Iraq,Western Asia,IRQ,2006,2,39.0,59910.0,109045.0,1,0,0,0,2,0,0,0,0,0,0,1,31.0,17227.0,100642.5,3.4657359027997265,9.754291246174,11.51933984875403,1
Iraq,Western Asia,IRQ,2007,1,24.0,4696.0,100642.5,1,0,0,1,0,0,0,0,0,0,0,2,39.0,59910.0,109045.0,3.6888794541139363,11.000615406642888,11.599525090535208,1
Iraq,Western Asia,IRQ,2008,2,15.0,1492.0,207664.5,2,0,0,1,1,0,0,0,0,0,0,1,24.0,4696.0,100642.5,3.2188758248682006,8.454679286026995,11.51933984875403,1
Iraq,Western Asia,IRQ,2009,1,2.0,3000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,2,15.0,1492.0,207664.5,2.772588722239781,7.30854279753919,12.243683891108171,1
Iraq,Western Asia,IRQ,2011,1,6.0,2001.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,2.0,3000.0,107022.0,1.0986122886681096,8.006700845440367,11.580799043615928,1
Iraq,Western Asia,IRQ,2012,1,4.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,6.0,2001.0,107022.0,1.9459101490553132,7.601901959875166,11.580799043615928,1
Iraq,Western Asia,IRQ,2013,1,11.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,4.0,20000.0,107022.0,1.6094379124341003,9.90353755128617,11.580799043615928,1
Iraq,Western Asia,IRQ,2015,2,89.0,67217.0,207664.5,2,0,0,1,1,0,0,0,0,0,0,1,11.0,20000.0,107022.0,2.4849066497880004,9.90353755128617,11.580799043615928,1
Iraq,Western Asia,IRQ,2017,1,10.0,5969.0,104477.5,1,0,1,0,0,0,0,0,0,0,0,2,89.0,67217.0,207664.5,4.499809670330265,11.115696347786779,12.243683891108171,1
Iraq,Western Asia,IRQ,2018,1,21.0,25000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,10.0,5969.0,104477.5,2.3978952727983707,8.694502206386648,11.556736587592496,1
Iraq,Western Asia,IRQ,2019,1,10.0,5865.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,21.0,25000.0,107022.0,3.091042453358316,10.12667110305036,11.580799043615928,1
Iraq,Western Asia,IRQ,2020,1,8.0,1500.0,121204.0,1,0,0,0,1,0,0,0,0,0,0,1,10.0,5865.0,107022.0,2.3978952727983707,8.676928249537397,11.580799043615928,1
Iraq,Western Asia,IRQ,2021,3,53.0,7010703.0,487560.0,2,0,0,0,2,0,0,0,0,1,0,1,8.0,1500.0,121204.0,2.1972245773362196,7.313886831633462,11.705238605891836,1
Iraq,Western Asia,IRQ,2022,1,1.0,5000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,3,53.0,7010703.0,487560.0,3.9889840465642745,15.76294868192828,13.097170689797286,1
Iraq,Western Asia,IRQ,2023,1,3.0,14400.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,1.0,5000.0,97437.0,0.6931471805599453,8.517393171418904,11.486971557281514,1
Iraq,Western Asia,IRQ,2024,1,3.0,18017.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,3.0,14400.0,97437.0,1.3862943611198906,9.575052927597383,11.486971557281514,1
Israel,Western Asia,ISR,2010,2,46.0,40022.0,495437.0,2,0,0,0,1,0,0,0,0,0,1,3,65.0,5649.0,196306.5,4.189654742026425,8.639410824140487,12.187437586360977,1
Israel,Western Asia,ISR,2013,1,4.0,2003000.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,2,46.0,40022.0,495437.0,3.8501476017100584,10.597209567846916,13.113197498788034,1
Israel,Western Asia,ISR,2015,1,12.0,200.0,97437.0,1,1,0,0,0,0,0,0,0,0,0,1,4.0,2003000.0,97437.0,1.6094379124341003,14.510157113898954,11.486971557281514,1
Israel,Western Asia,ISR,2016,1,7.0,60137.0,679639.0,1,0,0,0,0,0,0,0,0,0,1,1,12.0,200.0,97437.0,2.5649493574615367,5.303304908059076,11.486971557281514,1
Israel,Western Asia,ISR,2018,1,12.0,20000.0,107022.0,1,0,0,0,1,0,0,0,0,0,0,1,7.0,60137.0,679639.0,2.0794415416798357,11.004397200252921,13.429318525199696,1
Israel,Western Asia,ISR,2020,2,14.0,20021.0,1031477.5,2,0,0,0,1,0,0,0,0,0,1,1,12.0,20000.0,107022.0,2.5649493574615367,9.90353755128617,11.580799043615928,1
Japan,Eastern Asia,JPN,2001,6,25.0,21287.0,3490751.0,3,4,1,0,1,0,0,0,0,0,0,8,71.0,576783.0,18349110.5,4.276666119016055,13.265223125317096,16.725091711674057,1
Japan,Eastern Asia,JPN,2002,6,38.0,129847.0,567840.5,2,5,0,0,0,0,0,0,0,0,1,6,25.0,21287.0,3490751.0,3.258096538021482,9.965898812657525,15.065627743747054,1
Japan,Eastern Asia,JPN,2003,6,60.0,24484.0,2249182.0,3,2,3,0,1,0,0,0,0,0,0,6,38.0,129847.0,567840.5,3.6635616461296463,11.774119814584907,13.249597609466015,1
Japan,Eastern Asia,JPN,2004,12,271.0,421619.0,75184364.0,4,8,1,0,2,1,0,0,0,0,0,6,60.0,24484.0,2249182.0,4.110873864173311,10.105815964136418,14.62607759712869,1
Japan,Eastern Asia,JPN,2005,6,162.0,278374.0,2610705.5,3,3,2,0,1,0,0,0,0,0,0,12,271.0,421619.0,75184364.0,5.605802066295998,12.951859713414299,18.13545385506928,1
Japan,Eastern Asia,JPN,2006,5,62.0,23433.0,4299071.0,2,3,0,0,2,0,0,0,0,0,0,6,162.0,278374.0,2610705.5,5.093750200806762,12.536724404559669,14.775131432324214,0
Japan,Eastern Asia,JPN,2007,8,94.0,123622.0,21292777.5,4,3,3,0,1,1,0,0,0,0,0,5,62.0,23433.0,4299071.0,4.143134726391533,10.061943238228102,15.27390974341912,1
Japan,Eastern Asia,JPN,2008,4,76.0,56021.0,601257.0,3,0,2,0,1,1,0,0,0,0,0,8,94.0,123622.0,21292777.5,4.553876891600541,11.724991890836616,16.87387853563474,0
Japan,Eastern Asia,JPN,2009,6,77.0,38238.0,2276256.0,4,2,1,0,0,1,2,0,0,0,0,4,76.0,56021.0,601257.0,4.343805421853684,10.93349974971198,13.306779405926894,1
Japan,Eastern Asia,JPN,2010,2,180.0,35000.0,197676.0,2,0,0,0,1,1,0,0,0,0,0,6,77.0,38238.0,2276256.0,4.356708826689592,10.55161121619579,14.638042985252614,0
Japan,Eastern Asia,JPN,2011,7,19976.0,394615.0,296671901.5,4,3,2,0,1,1,0,0,0,0,0,2,180.0,35000.0,197676.0,5.198497031265826,10.463131911491967,12.194389664505247,1
Japan,Eastern Asia,JPN,2012,7,197.0,116688.0,2520825.0,2,6,0,0,1,0,0,0,0,0,0,7,19976.0,394615.0,296671901.5,9.902336890778733,12.88566841913839,19.508137380743015,1
Japan,Eastern Asia,JPN,2013,10,431.0,131028.0,689208.5,4,7,1,0,1,1,0,0,0,0,0,7,197.0,116688.0,2520825.0,5.288267030694535,11.667267555048804,14.740097183557983,1
Japan,Eastern Asia,JPN,2014,13,320.0,75475.0,9258824.0,5,9,1,0,0,1,1,1,0,0,0,10,431.0,131028.0,689208.5,6.068425588244111,11.783173951729472,13.443300567638417,1
Japan,Eastern Asia,JPN,2015,10,107.0,135346.0,2819259.0,3,6,0,0,1,3,0,0,0,0,0,13,320.0,75475.0,9258824.0,5.771441123130016,11.231570003907605,16.04108770872235,1
Japan,Eastern Asia,JPN,2016,10,120.0,465328.0,27086476.5,4,4,3,0,1,2,0,0,0,0,0,10,107.0,135346.0,2819259.0,4.68213122712422,11.815597130038771,14.851984997130897,1
